SalesOrderID,DateKey,ProductKey,CustomerKey,RegionKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,SalesAmount,COGS,Profit
SO103579,20230629,12,240,8,6,1,299000,0.0,299000,120000,179000
SO109867,20230629,14,217,8,5,2,59000,0.0,118000,24000,94000
SO106712,20230630,12,195,3,5,5,299000,0.05,1420200,600000,820200
SO104924,20230630,9,286,4,8,3,349000,0.1,942300,570000,372300
SO111552,20230630,20,254,2,10,2,129000,0.0,258000,110000,148000
SO108651,20230630,13,242,13,1,5,89000,0.0,445000,125000,320000
SO111361,20230630,16,202,1,9,3,1599000,0.1,4317300,2760000,1557300
SO104560,20230630,10,125,1,2,4,599000,0.05,2276200,1240000,1036200
SO102800,20230630,4,211,1,6,5,8999000,0.05,42745200,31000000,11745200
SO109952,20230630,12,67,3,6,5,299000,0.0,1495000,600000,895000
SO105295,20230630,20,107,1,9,1,129000,0.0,129000,55000,74000
SO110452,20230701,9,3,1,12,2,349000,0.0,698000,380000,318000
SO103089,20230701,18,34,1,10,3,649000,0.05,1849600,960000,889600
SO102313,20230701,16,238,3,9,5,1599000,0.0,7995000,4600000,3395000
SO104811,20230701,20,241,4,9,1,129000,0.05,122600,55000,67600
SO106335,20230701,3,164,12,9,2,1999000,0.05,3798100,2900000,898100
SO104958,20230701,6,221,3,6,5,2199000,0.1,9895500,6750000,3145500
SO103606,20230701,12,90,6,9,3,299000,0.05,852200,360000,492200
SO101280,20230701,19,88,6,9,2,169000,0.0,338000,150000,188000
SO108114,20230702,10,41,3,7,1,599000,0.05,569000,310000,259000
SO100555,20230702,12,146,1,11,2,299000,0.0,598000,240000,358000
SO102270,20230702,11,88,6,1,4,199000,0.0,796000,340000,456000
SO100141,20230702,7,105,2,11,2,499000,0.0,998000,560000,438000
SO110178,20230702,19,299,1,2,1,169000,0.0,169000,75000,94000
SO108859,20230702,14,127,2,2,3,59000,0.0,177000,36000,141000
SO111671,20230702,5,192,3,11,3,3999000,0.05,11397200,8700000,2697200
SO111731,20230702,20,188,1,10,4,129000,0.0,516000,220000,296000
SO109177,20230702,20,44,5,3,2,129000,0.05,245100,110000,135100
SO108224,20230703,14,215,14,5,5,59000,0.0,295000,60000,235000
SO107754,20230703,15,36,1,2,3,899000,0.05,2562200,1440000,1122200
SO106125,20230703,14,28,2,5,5,59000,0.0,295000,60000,235000
SO107700,20230703,13,33,10,5,1,89000,0.05,84600,25000,59600
SO101681,20230703,1,249,1,12,5,13999000,0.1,62995500,49000000,13995500
SO106898,20230703,13,89,3,1,2,89000,0.0,178000,50000,128000
SO102944,20230703,9,23,1,9,1,349000,0.1,314100,190000,124100
SO105564,20230703,14,138,8,3,3,59000,0.0,177000,36000,141000
SO100704,20230703,7,182,14,5,4,499000,0.15,1696600,1120000,576600
SO107582,20230703,14,136,11,5,1,59000,0.1,53100,12000,41100
SO111548,20230703,9,241,4,3,3,349000,0.0,1047000,570000,477000
SO104971,20230704,10,40,5,2,4,599000,0.0,2396000,1240000,1156000
SO103518,20230704,14,193,1,12,4,59000,0.0,236000,48000,188000
SO109920,20230704,14,97,1,6,2,59000,0.0,118000,24000,94000
SO101138,20230704,20,38,2,4,4,129000,0.1,464400,220000,244400
SO105093,20230704,7,244,7,6,1,499000,0.0,499000,280000,219000
SO107426,20230704,13,110,2,8,2,89000,0.05,169100,50000,119100
SO105331,20230704,13,244,7,9,5,89000,0.0,445000,125000,320000
SO106038,20230704,19,211,1,3,1,169000,0.0,169000,75000,94000
SO111093,20230704,9,1,2,10,5,349000,0.05,1657800,950000,707800
SO101629,20230705,7,198,9,9,1,499000,0.05,474000,280000,194000
SO110141,20230705,14,214,3,1,3,59000,0.0,177000,36000,141000
SO107656,20230705,14,232,5,6,2,59000,0.0,118000,24000,94000
SO108491,20230705,14,83,8,11,5,59000,0.0,295000,60000,235000
SO110167,20230705,5,121,13,11,1,3999000,0.0,3999000,2900000,1099000
SO105292,20230705,7,186,3,6,5,499000,0.1,2245500,1400000,845500
SO103690,20230705,17,9,8,4,1,329000,0.0,329000,150000,179000
SO109689,20230705,12,275,3,11,5,299000,0.0,1495000,600000,895000
SO103750,20230705,8,27,6,3,2,799000,0.1,1438200,840000,598200
SO100090,20230705,6,111,1,1,1,2199000,0.0,2199000,1350000,849000
SO105577,20230705,2,161,2,11,1,4499000,0.05,4274000,3100000,1174000
SO109045,20230706,10,66,12,4,1,599000,0.1,539100,310000,229100
SO104128,20230706,12,170,3,9,2,299000,0.15,508300,240000,268300
SO108421,20230706,19,148,1,3,4,169000,0.0,676000,300000,376000
SO111175,20230706,13,75,12,12,1,89000,0.0,89000,25000,64000
SO102713,20230706,14,129,1,10,1,59000,0.05,56000,12000,44000
SO107127,20230706,19,224,1,8,1,169000,0.0,169000,75000,94000
SO108357,20230706,19,112,4,1,3,169000,0.05,481600,225000,256600
SO106525,20230706,7,92,3,11,3,499000,0.1,1347300,840000,507300
SO100018,20230706,14,145,14,7,1,59000,0.0,59000,12000,47000
SO108328,20230706,6,114,7,8,1,2199000,0.0,2199000,1350000,849000
SO103748,20230706,10,83,8,6,4,599000,0.1,2156400,1240000,916400
SO103329,20230706,7,264,7,5,2,499000,0.05,948100,560000,388100
SO107743,20230706,6,93,1,3,2,2199000,0.0,4398000,2700000,1698000
SO107842,20230707,18,204,3,2,5,649000,0.05,3082800,1600000,1482800
SO101235,20230707,3,71,9,1,1,1999000,0.05,1899000,1450000,449000
SO104804,20230707,20,175,15,11,3,129000,0.0,387000,165000,222000
SO105163,20230707,17,52,3,8,5,329000,0.0,1645000,750000,895000
SO102830,20230707,12,257,12,4,4,299000,0.05,1136200,480000,656200
SO104142,20230707,9,83,8,10,2,349000,0.0,698000,380000,318000
SO102292,20230707,13,71,9,12,3,89000,0.0,267000,75000,192000
SO100006,20230707,12,57,1,10,3,299000,0.05,852200,360000,492200
SO107153,20230707,20,159,4,1,1,129000,0.05,122600,55000,67600
SO102879,20230708,19,208,2,9,5,169000,0.0,845000,375000,470000
SO101615,20230708,9,175,15,3,2,349000,0.1,628200,380000,248200
SO109490,20230708,12,100,15,10,1,299000,0.1,269100,120000,149100
SO105001,20230708,13,122,18,8,3,89000,0.1,240300,75000,165300
SO107943,20230708,12,88,6,6,2,299000,0.05,568100,240000,328100
SO105756,20230708,18,207,18,6,3,649000,0.0,1947000,960000,987000
SO109885,20230708,14,221,3,9,3,59000,0.0,177000,36000,141000
SO100269,20230708,11,168,4,7,2,199000,0.05,378100,170000,208100
SO110052,20230708,9,12,6,4,1,349000,0.05,331600,190000,141600
SO102126,20230708,14,81,17,6,2,59000,0.0,118000,24000,94000
SO109000,20230708,20,297,4,9,4,129000,0.05,490200,220000,270200
SO100503,20230709,4,247,3,2,1,8999000,0.0,8999000,6200000,2799000
SO110953,20230709,20,99,3,6,5,129000,0.0,645000,275000,370000
SO102171,20230709,7,75,12,5,1,499000,0.0,499000,280000,219000
SO110288,20230709,15,2,1,2,2,899000,0.05,1708100,960000,748100
SO108463,20230709,18,54,12,7,1,649000,0.0,649000,320000,329000
SO107488,20230709,8,52,3,3,3,799000,0.05,2277200,1260000,1017200
SO105959,20230709,11,27,6,5,3,199000,0.0,597000,255000,342000
SO110834,20230709,14,253,1,7,3,59000,0.0,177000,36000,141000
SO100914,20230709,18,119,8,4,4,649000,0.0,2596000,1280000,1316000
SO108895,20230709,2,204,3,6,5,4499000,0.0,22495000,15500000,6995000
SO102473,20230710,20,244,7,10,5,129000,0.0,645000,275000,370000
SO106813,20230710,13,20,1,11,2,89000,0.0,178000,50000,128000
SO108586,20230710,7,241,4,7,3,499000,0.05,1422200,840000,582200
SO111574,20230710,15,77,1,10,2,899000,0.0,1798000,960000,838000
SO107249,20230710,20,141,3,4,3,129000,0.0,387000,165000,222000
SO100658,20230710,20,243,3,2,2,129000,0.0,258000,110000,148000
SO100909,20230711,20,183,2,11,4,129000,0.05,490200,220000,270200
SO110535,20230711,9,125,1,5,5,349000,0.0,1745000,950000,795000
SO104369,20230711,12,130,11,6,1,299000,0.05,284000,120000,164000
SO107834,20230711,18,285,5,11,5,649000,0.0,3245000,1600000,1645000
SO109515,20230711,19,246,3,2,3,169000,0.0,507000,225000,282000
SO101927,20230711,16,109,3,2,4,1599000,0.0,6396000,3680000,2716000
SO103440,20230711,12,253,1,4,4,299000,0.05,1136200,480000,656200
SO106259,20230711,3,64,3,1,5,1999000,0.0,9995000,7250000,2745000
SO106862,20230711,15,167,4,1,1,899000,0.0,899000,480000,419000
SO107894,20230711,7,69,8,8,2,499000,0.0,998000,560000,438000
SO109604,20230712,9,203,14,10,5,349000,0.0,1745000,950000,795000
SO102064,20230712,17,262,1,1,3,329000,0.0,987000,450000,537000
SO106560,20230712,11,124,15,5,5,199000,0.0,995000,425000,570000
SO102792,20230712,11,113,15,5,1,199000,0.1,179100,85000,94100
SO104264,20230712,9,99,3,9,5,349000,0.0,1745000,950000,795000
SO110848,20230712,9,197,3,12,4,349000,0.05,1326200,760000,566200
SO103577,20230712,20,113,15,5,3,129000,0.0,387000,165000,222000
SO110046,20230712,19,191,8,2,5,169000,0.0,845000,375000,470000
SO101085,20230712,11,157,12,2,5,199000,0.0,995000,425000,570000
SO111171,20230713,14,175,15,5,4,59000,0.0,236000,48000,188000
SO109290,20230713,6,286,4,5,3,2199000,0.0,6597000,4050000,2547000
SO102508,20230713,10,289,2,8,4,599000,0.0,2396000,1240000,1156000
SO104389,20230713,10,76,9,6,3,599000,0.0,1797000,930000,867000
SO102871,20230713,14,120,12,3,1,59000,0.0,59000,12000,47000
SO102090,20230713,9,6,1,4,1,349000,0.05,331600,190000,141600
SO104658,20230713,12,113,15,7,1,299000,0.0,299000,120000,179000
SO108864,20230713,9,280,6,6,3,349000,0.05,994600,570000,424600
SO101378,20230713,13,234,2,12,2,89000,0.0,178000,50000,128000
SO102802,20230713,7,45,8,1,5,499000,0.0,2495000,1400000,1095000
SO111585,20230713,17,233,7,10,3,329000,0.05,937600,450000,487600
SO109555,20230714,14,207,18,6,1,59000,0.1,53100,12000,41100
SO111229,20230714,19,202,1,4,3,169000,0.15,431000,225000,206000
SO100052,20230714,17,171,1,8,4,329000,0.1,1184400,600000,584400
SO101507,20230714,19,87,6,3,3,169000,0.0,507000,225000,282000
SO110896,20230714,20,48,4,1,5,129000,0.0,645000,275000,370000
SO103965,20230715,14,99,3,8,1,59000,0.0,59000,12000,47000
SO102873,20230715,15,224,1,2,5,899000,0.15,3820800,2400000,1420800
SO110517,20230715,17,83,8,3,3,329000,0.0,987000,450000,537000
SO106195,20230715,3,44,5,12,2,1999000,0.05,3798100,2900000,898100
SO108478,20230715,13,26,5,1,2,89000,0.0,178000,50000,128000
SO105459,20230715,9,90,6,9,2,349000,0.05,663100,380000,283100
SO111201,20230716,17,105,2,12,4,329000,0.05,1250200,600000,650200
SO111973,20230716,11,122,18,8,3,199000,0.0,597000,255000,342000
SO107457,20230716,14,186,3,4,1,59000,0.0,59000,12000,47000
SO106566,20230716,9,41,3,6,4,349000,0.05,1326200,760000,566200
SO104272,20230716,13,250,7,6,2,89000,0.0,178000,50000,128000
SO104226,20230716,10,202,1,8,4,599000,0.0,2396000,1240000,1156000
SO111954,20230716,13,77,1,8,2,89000,0.0,178000,50000,128000
SO106488,20230716,7,74,13,7,3,499000,0.0,1497000,840000,657000
SO110560,20230716,13,257,12,4,4,89000,0.1,320400,100000,220400
SO104420,20230716,12,288,2,11,2,299000,0.0,598000,240000,358000
SO104227,20230717,14,127,2,8,3,59000,0.0,177000,36000,141000
SO108097,20230717,13,124,15,1,2,89000,0.0,178000,50000,128000
SO101418,20230717,14,270,6,2,2,59000,0.05,112100,24000,88100
SO109062,20230717,7,232,5,4,1,499000,0.05,474000,280000,194000
SO111590,20230717,19,226,11,2,5,169000,0.0,845000,375000,470000
SO111097,20230717,15,289,2,1,5,899000,0.05,4270200,2400000,1870200
SO111098,20230717,19,210,3,10,4,169000,0.05,642200,300000,342200
SO102116,20230717,10,21,18,3,5,599000,0.0,2995000,1550000,1445000
SO111002,20230717,11,64,3,11,3,199000,0.0,597000,255000,342000
SO106277,20230717,13,232,5,9,4,89000,0.0,356000,100000,256000
SO108041,20230717,20,263,2,10,3,129000,0.05,367600,165000,202600
SO108456,20230717,8,222,15,7,4,799000,0.0,3196000,1680000,1516000
SO111754,20230717,7,206,1,10,4,499000,0.0,1996000,1120000,876000
SO110053,20230717,20,280,6,11,2,129000,0.05,245100,110000,135100
SO105125,20230717,19,248,1,11,5,169000,0.05,802800,375000,427800
SO108543,20230717,11,27,6,12,5,199000,0.0,995000,425000,570000
SO109773,20230718,14,193,1,12,2,59000,0.0,118000,24000,94000
SO109696,20230718,10,75,12,11,2,599000,0.05,1138100,620000,518100
SO109071,20230718,12,202,1,11,2,299000,0.1,538200,240000,298200
SO105106,20230718,2,196,1,10,2,4499000,0.05,8548100,6200000,2348100
SO100950,20230718,13,73,1,3,4,89000,0.05,338200,100000,238200
SO110255,20230718,2,187,5,4,3,4499000,0.05,12822200,9300000,3522200
SO104305,20230718,10,162,1,7,4,599000,0.05,2276200,1240000,1036200
SO106729,20230718,9,6,1,12,3,349000,0.0,1047000,570000,477000
SO103270,20230718,12,199,6,11,2,299000,0.0,598000,240000,358000
SO101792,20230718,20,256,9,9,5,129000,0.0,645000,275000,370000
SO100066,20230718,11,79,8,5,1,199000,0.0,199000,85000,114000
SO110519,20230718,19,8,8,5,5,169000,0.0,845000,375000,470000
SO111705,20230718,12,235,15,3,4,299000,0.05,1136200,480000,656200
SO106011,20230719,9,58,16,2,1,349000,0.0,349000,190000,159000
SO104844,20230719,2,278,3,8,2,4499000,0.0,8998000,6200000,2798000
SO111090,20230719,20,137,6,1,5,129000,0.1,580500,275000,305500
SO100430,20230719,14,259,7,5,3,59000,0.0,177000,36000,141000
SO108451,20230719,14,73,1,6,5,59000,0.0,295000,60000,235000
SO104320,20230719,3,204,3,5,1,1999000,0.0,1999000,1450000,549000
SO107744,20230719,9,295,8,9,1,349000,0.1,314100,190000,124100
SO101854,20230719,13,159,4,3,3,89000,0.0,267000,75000,192000
SO111806,20230719,8,300,7,12,4,799000,0.0,3196000,1680000,1516000
SO104472,20230719,13,161,2,8,4,89000,0.0,356000,100000,256000
SO105413,20230720,13,166,4,3,3,89000,0.0,267000,75000,192000
SO103621,20230720,12,277,1,4,4,299000,0.0,1196000,480000,716000
SO110665,20230720,10,178,1,6,1,599000,0.05,569000,310000,259000
SO111693,20230720,18,149,2,7,1,649000,0.05,616600,320000,296600
SO110300,20230720,12,265,14,4,4,299000,0.0,1196000,480000,716000
SO111655,20230720,16,83,8,6,1,1599000,0.0,1599000,920000,679000
SO105099,20230720,5,156,11,7,5,3999000,0.0,19995000,14500000,5495000
SO111111,20230720,9,92,3,4,5,349000,0.1,1570500,950000,620500
SO105416,20230721,12,208,2,6,5,299000,0.05,1420200,600000,820200
SO111952,20230721,11,8,8,2,2,199000,0.0,398000,170000,228000
SO103358,20230721,18,59,1,10,1,649000,0.0,649000,320000,329000
SO101804,20230721,6,65,8,7,3,2199000,0.05,6267200,4050000,2217200
SO103979,20230721,18,13,1,12,4,649000,0.05,2466200,1280000,1186200
SO110226,20230721,12,76,9,1,1,299000,0.05,284000,120000,164000
SO104461,20230721,14,194,14,10,3,59000,0.0,177000,36000,141000
SO109676,20230721,13,14,1,4,3,89000,0.0,267000,75000,192000
SO101813,20230721,12,192,3,8,3,299000,0.1,807300,360000,447300
SO111880,20230721,14,291,14,10,2,59000,0.05,112100,24000,88100
SO106795,20230722,13,91,14,8,1,89000,0.0,89000,25000,64000
SO103153,20230722,16,237,8,2,4,1599000,0.0,6396000,3680000,2716000
SO100816,20230722,20,106,1,1,5,129000,0.05,612800,275000,337800
SO107753,20230722,18,79,8,7,4,649000,0.0,2596000,1280000,1316000
SO107598,20230722,12,114,7,3,4,299000,0.1,1076400,480000,596400
SO101277,20230722,13,164,12,5,5,89000,0.0,445000,125000,320000
SO103782,20230722,9,3,1,3,2,349000,0.0,698000,380000,318000
SO108994,20230722,18,200,8,10,1,649000,0.1,584100,320000,264100
SO101261,20230722,13,234,2,1,3,89000,0.0,267000,75000,192000
SO106873,20230722,19,256,9,12,4,169000,0.0,676000,300000,376000
SO111862,20230722,9,181,1,2,2,349000,0.0,698000,380000,318000
SO103315,20230723,20,244,7,10,1,129000,0.0,129000,55000,74000
SO100891,20230723,9,57,1,12,4,349000,0.0,1396000,760000,636000
SO101427,20230723,14,14,1,9,3,59000,0.05,168200,36000,132200
SO109884,20230723,17,180,1,10,5,329000,0.1,1480500,750000,730500
SO101284,20230723,16,246,3,10,1,1599000,0.1,1439100,920000,519100
SO103943,20230723,18,37,12,2,1,649000,0.1,584100,320000,264100
SO105240,20230723,18,232,5,2,4,649000,0.0,2596000,1280000,1316000
SO108166,20230723,13,219,7,9,1,89000,0.05,84600,25000,59600
SO101075,20230724,14,264,7,8,2,59000,0.05,112100,24000,88100
SO103367,20230724,17,122,18,1,4,329000,0.0,1316000,600000,716000
SO111045,20230724,10,6,1,12,1,599000,0.0,599000,310000,289000
SO104928,20230724,14,177,5,10,1,59000,0.0,59000,12000,47000
SO101959,20230724,18,97,1,1,2,649000,0.05,1233100,640000,593100
SO103027,20230725,18,234,2,8,4,649000,0.05,2466200,1280000,1186200
SO108591,20230725,13,185,3,10,5,89000,0.0,445000,125000,320000
SO102909,20230725,10,285,5,5,3,599000,0.0,1797000,930000,867000
SO111770,20230725,9,284,2,9,2,349000,0.05,663100,380000,283100
SO110989,20230725,17,105,2,7,3,329000,0.0,987000,450000,537000
SO111427,20230725,13,169,5,5,3,89000,0.0,267000,75000,192000
SO106631,20230725,17,168,4,11,5,329000,0.0,1645000,750000,895000
SO111616,20230725,15,51,4,10,4,899000,0.05,3416200,1920000,1496200
SO107787,20230726,11,90,6,8,2,199000,0.05,378100,170000,208100
SO110649,20230726,6,230,8,2,3,2199000,0.0,6597000,4050000,2547000
SO105215,20230726,9,157,12,1,3,349000,0.0,1047000,570000,477000
SO105347,20230726,5,1,2,12,1,3999000,0.0,3999000,2900000,1099000
SO109303,20230726,13,285,5,8,5,89000,0.0,445000,125000,320000
SO102607,20230726,7,263,2,7,1,499000,0.05,474000,280000,194000
SO110466,20230726,19,48,4,3,5,169000,0.0,845000,375000,470000
SO110793,20230726,9,146,1,6,3,349000,0.0,1047000,570000,477000
SO103125,20230726,18,125,1,8,1,649000,0.05,616600,320000,296600
SO107354,20230726,5,233,7,9,5,3999000,0.15,16995800,14500000,2495800
SO100910,20230726,20,77,1,1,5,129000,0.0,645000,275000,370000
SO111816,20230726,11,194,14,11,5,199000,0.05,945200,425000,520200
SO108762,20230726,14,253,1,6,2,59000,0.05,112100,24000,88100
SO108600,20230726,14,113,15,8,2,59000,0.0,118000,24000,94000
SO110378,20230726,7,80,1,6,1,499000,0.0,499000,280000,219000
SO111248,20230726,14,132,5,1,5,59000,0.1,265500,60000,205500
SO103837,20230727,14,279,12,11,3,59000,0.05,168200,36000,132200
SO100685,20230727,2,5,1,7,3,4499000,0.05,12822200,9300000,3522200
SO100055,20230727,14,42,7,6,5,59000,0.0,295000,60000,235000
SO100012,20230727,12,105,2,7,5,299000,0.0,1495000,600000,895000
SO102695,20230727,9,72,6,2,3,349000,0.0,1047000,570000,477000
SO106345,20230727,14,192,3,6,1,59000,0.0,59000,12000,47000
SO100344,20230727,12,197,3,6,4,299000,0.0,1196000,480000,716000
SO101852,20230727,17,298,3,7,5,329000,0.0,1645000,750000,895000
SO102429,20230727,18,93,1,2,4,649000,0.0,2596000,1280000,1316000
SO101584,20230727,20,165,9,6,1,129000,0.05,122600,55000,67600
SO100865,20230727,13,73,1,7,1,89000,0.05,84600,25000,59600
SO110935,20230727,13,117,2,6,3,89000,0.05,253600,75000,178600
SO111274,20230727,12,209,1,10,1,299000,0.0,299000,120000,179000
SO102326,20230727,13,196,1,9,4,89000,0.0,356000,100000,256000
SO102440,20230728,14,162,1,3,2,59000,0.1,106200,24000,82200
SO103289,20230728,12,1,2,3,5,299000,0.05,1420200,600000,820200
SO100744,20230728,16,67,3,6,4,1599000,0.1,5756400,3680000,2076400
SO107512,20230728,14,74,13,9,5,59000,0.0,295000,60000,235000
SO105612,20230728,13,48,4,8,1,89000,0.05,84600,25000,59600
SO104964,20230728,19,25,12,11,5,169000,0.0,845000,375000,470000
SO111202,20230728,15,228,3,10,5,899000,0.0,4495000,2400000,2095000
SO107148,20230728,9,63,1,4,1,349000,0.1,314100,190000,124100
SO102100,20230728,8,61,11,12,2,799000,0.0,1598000,840000,758000
SO100420,20230728,12,84,12,7,2,299000,0.0,598000,240000,358000
SO104164,20230728,7,212,1,7,1,499000,0.05,474000,280000,194000
SO105796,20230728,19,249,1,2,5,169000,0.0,845000,375000,470000
SO103561,20230729,13,106,1,10,3,89000,0.05,253600,75000,178600
SO111609,20230729,13,268,8,11,1,89000,0.0,89000,25000,64000
SO104775,20230729,14,269,15,4,3,59000,0.0,177000,36000,141000
SO105117,20230729,19,127,2,3,4,169000,0.0,676000,300000,376000
SO110312,20230729,19,240,8,1,5,169000,0.0,845000,375000,470000
SO105299,20230729,13,76,9,5,5,89000,0.0,445000,125000,320000
SO104341,20230729,19,278,3,10,3,169000,0.0,507000,225000,282000
SO108018,20230729,13,196,1,4,5,89000,0.05,422800,125000,297800
SO104863,20230729,20,288,2,11,1,129000,0.1,116100,55000,61100
SO101817,20230729,9,281,3,12,3,349000,0.0,1047000,570000,477000
SO100805,20230729,13,296,8,7,2,89000,0.0,178000,50000,128000
SO104905,20230730,12,1,2,8,5,299000,0.1,1345500,600000,745500
SO111249,20230730,19,101,2,9,2,169000,0.1,304200,150000,154200
SO100297,20230730,20,234,2,7,1,129000,0.0,129000,55000,74000
SO104918,20230730,20,134,2,5,1,129000,0.0,129000,55000,74000
SO104469,20230730,13,161,2,7,4,89000,0.0,356000,100000,256000
SO101110,20230730,4,167,4,8,5,8999000,0.05,42745200,31000000,11745200
SO104636,20230730,20,290,14,10,5,129000,0.1,580500,275000,305500
SO103741,20230730,19,1,2,2,2,169000,0.0,338000,150000,188000
SO102980,20230730,7,71,9,3,1,499000,0.05,474000,280000,194000
SO103187,20230730,15,76,9,11,1,899000,0.05,854000,480000,374000
SO106041,20230730,15,75,12,1,3,899000,0.05,2562200,1440000,1122200
SO110116,20230730,13,71,9,9,4,89000,0.1,320400,100000,220400
SO106967,20230731,14,125,1,12,4,59000,0.05,224200,48000,176200
SO108365,20230731,20,45,8,5,5,129000,0.05,612800,275000,337800
SO108907,20230731,14,7,8,11,5,59000,0.05,280200,60000,220200
SO105043,20230731,13,133,1,6,2,89000,0.0,178000,50000,128000
SO110000,20230731,14,7,8,8,1,59000,0.1,53100,12000,41100
SO103300,20230731,14,21,18,1,1,59000,0.0,59000,12000,47000
SO105212,20230731,10,79,8,2,5,599000,0.1,2695500,1550000,1145500
SO107683,20230731,14,200,8,7,3,59000,0.0,177000,36000,141000
SO107481,20230731,12,52,3,1,4,299000,0.05,1136200,480000,656200
SO111505,20230731,13,219,7,9,3,89000,0.15,227000,75000,152000
